nb_tour;plancton;corail;bar;thon;pollution;pyranha;requin;orque;baleine
669;14;1;0;245;0;0;0;0;0
671;14;1;0;249;0;0;0;0;1
672;14;1;0;249;0;0;0;0;1
673;14;1;0;249;0;0;0;0;1
674;14;1;0;249;0;0;0;0;1
675;14;1;0;249;0;0;0;0;1
676;14;1;0;249;0;0;0;0;1
677;14;1;0;249;0;0;0;0;1
678;14;1;0;249;0;0;0;0;1
679;14;1;0;249;0;0;0;0;1
681;12;-1;0;237;0;0;0;0;0
682;12;-1;0;237;0;0;0;0;0
683;12;-1;0;237;0;0;0;0;0
684;12;-1;0;237;0;0;0;0;0
685;12;-1;0;237;0;0;0;0;0
686;12;-1;0;237;0;0;0;0;0
687;12;-1;0;237;0;0;0;0;0
688;12;-1;0;237;0;0;0;0;0
689;12;-1;0;237;0;0;0;0;0
691;10;1;0;233;0;0;0;0;1
692;10;1;0;233;0;0;0;0;1
693;10;1;0;233;0;0;0;0;1
694;10;1;0;233;0;0;0;0;1
695;10;1;0;233;0;0;0;0;1
696;10;1;0;233;0;0;0;0;1
697;10;1;0;233;0;0;0;0;1
698;10;1;0;233;0;0;0;0;1
699;10;1;0;233;0;0;0;0;1
701;14;0;0;242;0;0;0;0;0
702;14;0;0;242;0;0;0;0;0
703;14;0;0;242;0;0;0;0;0
704;14;0;0;242;0;0;0;0;0
705;14;0;0;242;0;0;0;0;0
706;14;0;0;242;0;0;0;0;0
707;14;0;0;242;0;0;0;0;0
708;14;0;0;242;0;0;0;0;0
709;14;0;0;242;0;0;0;0;0
711;12;3;0;240;0;0;0;0;0
712;12;3;0;240;0;0;0;0;0
713;12;3;0;240;0;0;0;0;0
714;12;3;0;240;0;0;0;0;0
715;12;3;0;240;0;0;0;0;0
716;12;3;0;240;0;0;0;0;0
717;12;3;0;240;0;0;0;0;0
718;12;3;0;240;0;0;0;0;0
719;12;3;0;240;0;0;0;0;0
721;11;1;0;243;0;0;0;0;1
722;11;1;0;243;0;0;0;0;1
723;11;1;0;243;0;0;0;0;1
724;11;1;0;243;0;0;0;0;1
725;11;1;0;243;0;0;0;0;1
726;11;1;0;243;0;0;0;0;1
727;11;1;0;243;0;0;0;0;1
728;11;1;0;243;0;0;0;0;1
729;11;1;0;243;0;0;0;0;1
731;10;4;0;235;0;0;0;0;1
732;10;4;0;235;0;0;0;0;1
733;10;4;0;235;0;0;0;0;1
734;10;4;0;235;0;0;0;0;1
735;10;4;0;235;0;0;0;0;1
736;10;4;0;235;0;0;0;0;1
737;10;4;0;235;0;0;0;0;1
738;10;4;0;235;0;0;0;0;1
739;10;4;0;235;0;0;0;0;1
741;5;3;0;237;0;0;0;0;0
742;5;3;0;237;0;0;0;0;0
743;5;3;0;237;0;0;0;0;0
744;5;3;0;237;0;0;0;0;0
745;5;3;0;237;0;0;0;0;0
746;5;3;0;237;0;0;0;0;0
747;5;3;0;237;0;0;0;0;0
748;5;3;0;237;0;0;0;0;0
749;5;3;0;237;0;0;0;0;0
751;10;0;0;250;0;0;0;0;0
752;10;0;0;250;0;0;0;0;0
753;10;0;0;250;0;0;0;0;0
754;10;0;0;250;0;0;0;0;0
755;10;0;0;250;0;0;0;0;0
